F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_120.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_120.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_120.jpg, 0, 0.1052328, 0, 29.96385
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_223.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_223.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_223.jpg, 0, 0, 0, 29.68061
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_329.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_329.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_329.jpg, 0, 0, 0, 29.32318
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_435.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_435.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_435.jpg, -0.2953716, 0, 0, 28.97767
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_540.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_540.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_540.jpg, -0.03265077, 0, 0, 28.67214
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_645.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_645.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_645.jpg, 0, 0, 0.1491564, 27.46042
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_749.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_749.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_749.jpg, -0.1313814, 0, 0.4093635, 25.35961
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_854.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_854.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_854.jpg, -0.1273157, 0, 0.09740783, 23.59912
F:\python projects\simulator\IMG\center_2019_05_02_22_05_54_958.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_54_958.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_54_958.jpg, -0.0531366, 0, 0, 22.30322
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_061.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_061.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_061.jpg, -0.3672403, 0, 0, 22.29997
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_166.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_166.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_166.jpg, -0.3831949, 0, 0, 21.88116
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_272.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_272.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_272.jpg, -0.06627818, 0, 0, 21.40538
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_373.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_373.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_373.jpg, 0, 0.1305488, 0, 21.46102
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_477.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_477.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_477.jpg, 0, 0.4162434, 0, 21.34771
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_580.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_580.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_580.jpg, 0, 0.7247221, 0, 22.01581
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_682.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_682.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_682.jpg, 0, 1, 0, 22.77856
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_783.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_783.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_783.jpg, 0, 1, 0, 23.79885
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_886.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_886.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_886.jpg, 0, 1, 0, 24.95323
F:\python projects\simulator\IMG\center_2019_05_02_22_05_55_988.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_55_988.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_55_988.jpg, 0, 1, 0, 25.90918
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_089.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_089.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_089.jpg, 0, 1, 0, 26.85711
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_193.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_193.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_193.jpg, 0, 1, 0, 27.79526
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_300.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_300.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_300.jpg, 0, 1, 0, 28.72403
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_404.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_404.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_404.jpg, -0.07562755, 1, 0, 29.64187
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_513.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_513.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_513.jpg, -0.1890984, 0.7947116, 0, 30.15268
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_615.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_615.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_615.jpg, 0, 0.5155485, 0, 30.07859
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_715.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_715.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_715.jpg, -0.3052457, 0.2103028, 0, 29.9847
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_816.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_816.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_816.jpg, -0.05372529, 0, 0, 29.75199
F:\python projects\simulator\IMG\center_2019_05_02_22_05_56_922.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_56_922.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_56_922.jpg, 0, 0, 0, 29.44806
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_023.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_023.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_023.jpg, -0.2764327, 0, 0, 29.12164
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_123.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_123.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_123.jpg, -0.293667, 0, 0, 28.71379
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_224.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_224.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_224.jpg, 0, 0, 0, 28.42766
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_328.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_328.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_328.jpg, -0.1836386, 0, 0, 28.07561
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_433.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_433.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_433.jpg, -0.4950893, 0, 0, 27.67263
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_537.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_537.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_537.jpg, -0.205228, 0, 0, 27.3656
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_640.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_640.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_640.jpg, -0.244202, 0, 0, 27.08993
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_744.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_744.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_744.jpg, -0.5274642, 0, 0, 26.69183
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_846.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_846.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_846.jpg, -0.2185975, 0, 0, 26.36502
F:\python projects\simulator\IMG\center_2019_05_02_22_05_57_951.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_57_951.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_57_951.jpg, 0, 0, 0, 26.08897
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_055.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_055.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_055.jpg, 0, 0, 0, 25.82204
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_168.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_168.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_168.jpg, 0, 0, 0, 25.50997
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_272.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_272.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_272.jpg, 0, 0.3124028, 0, 25.44967
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_380.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_380.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_380.jpg, 0, 0.6074024, 0, 25.78205
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_484.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_484.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_484.jpg, -0.2951906, 0.902593, 0, 26.41416
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_592.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_592.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_592.jpg, -0.6631944, 1, 0, 27.248
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_694.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_694.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_694.jpg, -0.7646679, 1, 0, 27.8202
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_802.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_802.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_802.jpg, -0.4673528, 1, 0, 28.71369
F:\python projects\simulator\IMG\center_2019_05_02_22_05_58_905.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_58_905.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_58_905.jpg, -0.1827728, 1, 0, 29.67911
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_010.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_010.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_010.jpg, 0, 1, 0, 30.18696
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_119.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_119.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_119.jpg, 0, 1, 0, 30.1902
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_228.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_228.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_228.jpg, 0, 1, 0, 30.18978
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_334.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_334.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_334.jpg, 0, 1, 0, 30.18957
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_441.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_441.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_441.jpg, 0, 1, 0, 30.19057
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_541.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_541.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_541.jpg, 0, 1, 0, 30.19016
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_647.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_647.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_647.jpg, -0.07857239, 1, 0, 30.18919
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_755.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_755.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_755.jpg, -0.3222472, 1, 0, 30.1672
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_856.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_856.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_856.jpg, -0.01969392, 1, 0, 30.18984
F:\python projects\simulator\IMG\center_2019_05_02_22_05_59_961.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_05_59_961.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_05_59_961.jpg, 0, 1, 0, 30.18841
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_067.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_067.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_067.jpg, 0, 1, 0, 30.19068
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_175.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_175.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_175.jpg, 0, 1, 0, 30.18818
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_282.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_282.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_282.jpg, -0.1068065, 1, 0, 30.18805
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_388.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_388.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_388.jpg, 0, 1, 0, 30.19072
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_491.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_491.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_491.jpg, -0.0504196, 1, 0, 30.19024
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_596.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_596.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_596.jpg, -0.3351031, 1, 0, 30.16764
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_697.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_697.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_697.jpg, -0.08671597, 1, 0, 30.19128
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_809.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_809.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_809.jpg, -0.07991858, 1, 0, 30.19041
F:\python projects\simulator\IMG\center_2019_05_02_22_06_00_918.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_00_918.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_00_918.jpg, 0, 1, 0, 30.19019
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_023.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_023.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_023.jpg, -0.1073422, 1, 0, 30.188
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_125.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_125.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_125.jpg, -0.3816836, 1, 0, 30.16099
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_227.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_227.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_227.jpg, -0.07386626, 1, 0, 30.19135
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_332.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_332.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_332.jpg, -0.3857024, 1, 0, 30.16898
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_433.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_433.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_433.jpg, -0.6388362, 0.8947737, 0, 30.12614
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_534.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_534.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_534.jpg, -0.3608997, 1, 0, 30.19284
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_637.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_637.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_637.jpg, -0.05460963, 1, 0, 30.18946
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_741.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_741.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_741.jpg, 0, 0.7188882, 0, 30.12702
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_843.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_843.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_843.jpg, 0.2800956, 0.4099797, 0, 30.0354
F:\python projects\simulator\IMG\center_2019_05_02_22_06_01_945.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_01_945.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_01_945.jpg, 0.614637, 0.07543826, 0, 29.67262
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_049.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_049.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_049.jpg, 0.3042074, 0, 0, 29.31813
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_153.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_153.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_153.jpg, 0.01178181, 0, 0, 29.02571
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_260.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_260.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_260.jpg, -0.1331488, 0, 0, 28.7046
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_368.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_368.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_368.jpg, -0.4287335, 0, 0, 28.1568
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_477.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_477.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_477.jpg, -0.1299675, 0.298766, 0, 28.02904
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_585.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_585.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_585.jpg, 0, 0.596378, 0, 28.29575
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_691.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_691.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_691.jpg, -0.2887294, 0.9694254, 0, 29.07264
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_800.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_800.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_800.jpg, 0, 1, 0, 29.98221
F:\python projects\simulator\IMG\center_2019_05_02_22_06_02_908.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_02_908.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_02_908.jpg, -0.1602042, 1, 0, 30.18674
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_010.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_010.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_010.jpg, -0.4051796, 1, 0, 30.1614
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_117.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_117.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_117.jpg, -0.1077425, 1, 0, 30.19205
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_218.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_218.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_218.jpg, 0, 1, 0, 30.18948
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_323.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_323.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_323.jpg, -0.2622406, 1, 0, 30.17895
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_431.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_431.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_431.jpg, 0, 1, 0, 30.18969
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_531.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_531.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_531.jpg, 0, 1, 0, 30.19024
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_634.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_634.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_634.jpg, -0.0563524, 1, 0, 30.18974
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_742.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_742.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_742.jpg, 0, 1, 0, 30.1903
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_850.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_850.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_850.jpg, 0, 1, 0, 30.19033
F:\python projects\simulator\IMG\center_2019_05_02_22_06_03_993.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_03_993.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_03_993.jpg, -0.4137469, 1, 0, 30.16629
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_105.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_105.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_105.jpg, -0.06817368, 1, 0, 30.19143
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_216.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_216.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_216.jpg, 0, 1, 0, 30.18987
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_329.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_329.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_329.jpg, 0, 1, 0, 30.19032
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_429.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_429.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_429.jpg, 0, 1, 0, 30.19031
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_536.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_536.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_536.jpg, 0, 1, 0, 30.19032
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_643.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_643.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_643.jpg, 0, 1, 0, 30.1903
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_748.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_748.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_748.jpg, 0, 1, 0, 30.19028
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_849.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_849.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_849.jpg, 0, 1, 0, 30.19029
F:\python projects\simulator\IMG\center_2019_05_02_22_06_04_960.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_04_960.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_04_960.jpg, -0.3307652, 1, 0, 30.16637
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_068.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_068.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_068.jpg, -0.005323149, 1, 0, 30.18987
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_176.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_176.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_176.jpg, 0, 1, 0, 30.19009
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_285.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_285.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_285.jpg, 0, 1, 0, 30.19012
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_398.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_398.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_398.jpg, 0, 1, 0, 30.19032
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_499.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_499.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_499.jpg, 0, 1, 0, 30.1903
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_608.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_608.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_608.jpg, -0.02755669, 1, 0, 30.19012
F:\python projects\simulator\IMG\center_2019_05_02_22_06_05_711.jpg, F:\python projects\simulator\IMG\left_2019_05_02_22_06_05_711.jpg, F:\python projects\simulator\IMG\right_2019_05_02_22_06_05_711.jpg, -0.2734398, 1, 0, 30.17309
